,index,Source,Info Category,COUNTRY,TIME,PRODUCT,EFFICIENCY,FOSSILFUEL,HGENCELL,NUCLEAR,OTHERPANDS,OTHERTECH,RENEWABLE,TOTAL,UNALLOC
3817,3817,IEA,Energy Budget,LITHUANIA,2022,RDDUSD,"892,000.0","783,000.0","1,227,000.0","1,727,000.0","1,630,000.0","1,705,000.0","4,091,999.9999999995","13,439,000.0","1,383,000.0"
3826,3826,IEA,Energy Budget,LITHUANIA,2023,RDDUSD,"748,000.0","444,000.0","1,132,000.0","1,777,000.0","1,462,000.0","1,034,999.9999999999","2,043,000.0000000002","9,297,000.0","656,000.0"
3834,3834,IEA,Energy Budget,LUXEMBOU,1991,RDDUSD,,,,,"229,000.0",,"30,000.0",,
3840,3840,IEA,Energy Budget,LUXEMBOU,1992,RDDUSD,,,,,"13,000.0",,"76,000.0",,
3846,3846,IEA,Energy Budget,LUXEMBOU,1993,RDDUSD,,,,,"12,000.0",,"181,000.0",,
3852,3852,IEA,Energy Budget,LUXEMBOU,1994,RDDUSD,,,,,"19,000.0",,"86,000.0",,
3858,3858,IEA,Energy Budget,LUXEMBOU,1995,RDDUSD,,,,,"21,000.0",,"63,000.0",,
3864,3864,IEA,Energy Budget,LUXEMBOU,1996,RDDUSD,,,,,"14,000.0",,"155,000.0",,
3870,3870,IEA,Energy Budget,LUXEMBOU,1997,RDDUSD,,,,,"1,077,000.0",,"744,000.0",,
3876,3876,IEA,Energy Budget,LUXEMBOU,1998,RDDUSD,,,,,"16,000.0",,"333,000.0",,
3882,3882,IEA,Energy Budget,LUXEMBOU,1999,RDDUSD,,,,,"35,000.0",,"1,107,000.0",,
3888,3888,IEA,Energy Budget,LUXEMBOU,2000,RDDUSD,,,,,"10,000.0",,"727,000.0",,
3894,3894,IEA,Energy Budget,LUXEMBOU,2011,RDDUSD,"34,571,000.0",,,,,,"1,010,999.9999999999","35,582,000.0",
3900,3900,IEA,Energy Budget,LUXEMBOU,2012,RDDUSD,"81,074,000.0","27,000.0","4,167,000.0",,"5,742,000.0","3,516,000.0","5,371,000.0","99,896,000.0",
3906,3906,IEA,Energy Budget,MEXICO,2013,RDDUSD,"138,000.0","248,686,000.0","504,000.0",,"818,000.0","983,000.0","4,754,000.0","255,883,000.0",
3912,3912,IEA,Energy Budget,MEXICO,2014,RDDUSD,"192,000.0","156,186,000.0",,"1,717,000.0","209,000.0","173,000.0","49,108,000.0","207,585,000.0",
3918,3918,IEA,Energy Budget,MEXICO,2015,RDDUSD,"385,000.0","97,884,000.0","128,000.0","2,065,999.9999999998","6,000.0","85,000.0","23,069,000.0","123,624,000.0",
3924,3924,IEA,Energy Budget,MEXICO,2016,RDDUSD,"3,984,000.0","119,588,000.0","770,000.0","698,000.0","1,058,000.0","20,801,000.0","41,862,000.0","188,801,000.0","40,000.0"
3930,3930,IEA,Energy Budget,MEXICO,2017,RDDUSD,"4,568,000.0","136,769,000.0","880,000.0","86,000.0","1,004,999.9999999999","15,520,000.0","38,332,000.0","197,160,000.0",
3936,3936,IEA,Energy Budget,MEXICO,2018,RDDUSD,"5,137,000.0","79,141,000.0","529,000.0","295,000.0","396,000.0","57,190,000.0","34,243,000.0","176,931,000.0",
3942,3942,IEA,Energy Budget,MEXICO,2019,RDDUSD,"599,000.0","35,002,000.0","317,000.0","55,000.0","5,404,000.0","5,421,000.0","7,330,000.0","54,128,000.0",
3948,3948,IEA,Energy Budget,MEXICO,2020,RDDUSD,"970,000.0","14,484,000.0","79,000.0","184,000.0","14,892,000.0","3,413,000.0","10,286,000.0","44,307,000.0",
3954,3954,IEA,Energy Budget,MEXICO,2021,RDDUSD,"957,000.0","14,190,000.0","39,000.0",,"52,000.0","1,373,000.0","4,486,000.0","21,098,000.0",
3960,3960,IEA,Energy Budget,MEXICO,2022,RDDUSD,,,,,"3,940,000.0","1,326,000.0",,"5,265,000.0",
3966,3966,IEA,Energy Budget,MEXICO,2023,RDDUSD,"95,000.0",,,,"462,000.0","595,000.0","403,000.0","1,555,000.0",
3972,3972,IEA,Energy Budget,NETHLAND,1974,RDDUSD,"4,691,000.0","937,000.0",,"157,806,000.0","5,632,000.0","6,256,000.0","2,033,000.0","177,359,000.0",
3978,3978,IEA,Energy Budget,NETHLAND,1975,RDDUSD,"8,249,000.000000001","4,773,000.0",,"179,703,000.0","8,682,000.0","4,340,000.0","7,235,000.0","212,978,000.0",
3984,3984,IEA,Energy Budget,NETHLAND,1976,RDDUSD,"25,752,000.0","7,966,000.0",,"221,956,000.0","19,115,000.0","8,762,000.0","23,365,000.0","306,915,000.0",
3990,3990,IEA,Energy Budget,NETHLAND,1977,RDDUSD,"34,023,000.0","9,703,000.0",,"212,963,000.0","18,525,000.0","11,719,000.0","28,858,000.0","315,789,000.0",
3996,3996,IEA,Energy Budget,NETHLAND,1978,RDDUSD,"41,272,000.0","12,921,000.0",,"199,185,000.0","17,466,000.0","15,792,000.0","32,659,000.0","319,296,000.0",
4002,4002,IEA,Energy Budget,NETHLAND,1979,RDDUSD,"47,158,000.0","21,466,000.0",,"196,053,000.0","16,786,000.0","19,753,000.0","37,223,000.0","338,439,000.0",
4008,4008,IEA,Energy Budget,NETHLAND,1980,RDDUSD,"50,522,000.0","35,795,000.0",,"176,825,000.0","15,802,000.0","20,639,000.0","41,277,000.0","340,857,000.0",
4014,4014,IEA,Energy Budget,NETHLAND,1981,RDDUSD,"52,012,000.0","54,051,000.0",,"157,055,000.0","14,278,000.0","27,536,000.0","49,972,000.0","354,906,000.0",
4020,4020,IEA,Energy Budget,NETHLAND,1982,RDDUSD,"41,607,000.0","73,536,000.0",,"94,823,000.0","3,870,000.0","31,931,000.0","33,865,000.0","279,632,000.0",
4026,4026,IEA,Energy Budget,NETHLAND,1983,RDDUSD,"56,863,000.0","63,496,000.0",,"78,660,000.0","7,581,000.0","29,379,000.0","39,804,000.0","275,783,000.0",
4032,4032,IEA,Energy Budget,NETHLAND,1984,RDDUSD,"50,748,000.0","54,674,000.0",,"69,161,000.0","5,794,000.0","29,160,000.0","35,983,000.0","245,518,000.0",
4038,4038,IEA,Energy Budget,NETHLAND,1985,RDDUSD,"74,273,000.0","64,081,999.99999999",,"52,607,000.0","42,691,000.0","29,654,000.0","84,923,000.0","348,227,000.0",
4044,4044,IEA,Energy Budget,NETHLAND,1986,RDDUSD,"69,338,000.0","44,666,000.0",,"58,608,000.0","9,172,000.0","32,927,000.0","41,181,000.0","255,890,000.0",
4050,4050,IEA,Energy Budget,NETHLAND,1987,RDDUSD,"70,291,000.0","32,293,999.999999996",,"58,791,000.0","9,661,000.0","40,850,000.0","37,261,000.0","249,147,000.0",
4056,4056,IEA,Energy Budget,NETHLAND,1988,RDDUSD,"65,013,000.00000001","25,544,000.0",,"56,068,000.0","7,285,000.0","41,312,000.0","31,261,000.0","226,482,000.0",
4062,4062,IEA,Energy Budget,NETHLAND,1989,RDDUSD,"68,869,000.0","48,400,000.0",,"55,587,000.0","2,821,000.0","42,850,000.0","36,118,000.0","254,645,000.0",
4068,4068,IEA,Energy Budget,NETHLAND,1990,RDDUSD,"88,245,000.0","21,322,000.0",,"54,740,000.0","2,778,000.0","50,349,000.0","55,008,000.0","272,444,000.0",
4074,4074,IEA,Energy Budget,NETHLAND,1991,RDDUSD,"85,576,000.0","20,677,000.0",,"53,084,000.0","2,694,000.0","48,826,000.0","53,344,000.0","264,202,999.99999997",
4080,4080,IEA,Energy Budget,NETHLAND,1992,RDDUSD,"67,137,000.0","21,702,000.0",,"87,312,000.0","31,111,000.0","15,089,000.0","31,619,000.0","253,972,000.0",
4086,4086,IEA,Energy Budget,NETHLAND,1993,RDDUSD,"96,604,000.0","26,653,000.0",,"61,799,000.0","51,152,000.0","14,520,000.0","31,684,000.0","282,409,000.0",
4092,4092,IEA,Energy Budget,NETHLAND,1994,RDDUSD,"74,472,000.0","39,157,000.0",,"78,642,000.0","55,342,000.0","11,609,000.0","39,564,000.0","298,786,000.0",
4098,4098,IEA,Energy Budget,NETHLAND,1995,RDDUSD,"79,160,000.0","19,048,000.0",,"29,414,000.0","23,709,000.0","27,726,000.0","35,522,000.0","214,578,000.0",
4104,4104,IEA,Energy Budget,NETHLAND,1996,RDDUSD,"91,069,000.0","19,089,000.0",,"25,611,000.0","26,884,000.0","17,180,000.0","42,870,000.0","222,700,000.0",
4110,4110,IEA,Energy Budget,NETHLAND,1997,RDDUSD,"94,302,000.0","19,607,000.0",,"30,356,000.0","27,275,000.0","21,541,000.0","56,566,000.0","249,647,000.0",
4116,4116,IEA,Energy Budget,NETHLAND,1998,RDDUSD,"93,978,000.0","15,715,000.0",,"22,446,000.0","18,599,000.0","21,633,000.0","61,944,000.0","234,315,000.0",
4122,4122,IEA,Energy Budget,NETHLAND,1999,RDDUSD,"95,258,000.0","13,342,000.0",,"24,347,000.0","15,512,000.0","19,261,000.0","64,605,000.00000001","232,324,000.0",
4128,4128,IEA,Energy Budget,NETHLAND,2000,RDDUSD,"61,802,000.0","13,708,000.0",,"35,988,000.0","14,821,000.0","26,887,000.0","48,652,000.0","201,857,000.0",
4134,4134,IEA,Energy Budget,NETHLAND,2001,RDDUSD,"86,736,000.0","11,966,000.0",,"33,021,000.0","13,340,000.0","36,195,000.0","62,870,000.0","244,128,000.0",
4140,4140,IEA,Energy Budget,NETHLAND,2002,RDDUSD,"62,751,000.0","26,998,000.0",,"26,618,000.0","14,223,000.0","11,617,000.0","64,912,000.00000001","207,118,000.0",
4146,4146,IEA,Energy Budget,NETHLAND,2003,RDDUSD,"42,974,000.0","18,925,000.0",,"26,756,000.0","15,321,000.0","11,337,000.0","70,095,000.0","185,408,000.0",
4153,4153,IEA,Energy Budget,NETHLAND,2005,RDDUSD,"50,146,000.0","18,910,000.0","9,945,000.0","20,591,000.0","6,023,000.0","7,284,000.0","55,749,000.0","168,788,000.0",
4160,4160,IEA,Energy Budget,NETHLAND,2006,RDDUSD,"55,723,000.0","17,209,000.0","9,287,000.0","21,169,000.0","8,877,000.0","7,239,000.0","62,962,000.0","182,330,000.0",
4167,4167,IEA,Energy Budget,NETHLAND,2007,RDDUSD,"80,014,000.0","57,134,000.0","9,500,000.0","26,225,000.0","10,169,000.0","5,887,000.0","89,113,000.0","278,042,000.0",
4174,4174,IEA,Energy Budget,NETHLAND,2008,RDDUSD,"56,893,000.0","18,572,000.0","11,117,000.0","21,972,000.0","11,902,000.0","11,248,000.0","61,601,000.0","193,175,000.0",
4181,4181,IEA,Energy Budget,NETHLAND,2009,RDDUSD,"112,360,000.0","24,925,000.0","14,746,000.0","16,181,999.999999998","15,268,000.0","8,352,000.0","79,213,000.0","271,046,000.0",
4188,4188,IEA,Energy Budget,NETHLAND,2010,RDDUSD,"187,019,000.0","40,452,000.0","5,748,000.0","23,193,000.0","4,861,000.0","12,686,000.0","179,020,000.0","452,979,000.0",
4195,4195,IEA,Energy Budget,NETHLAND,2011,RDDUSD,"61,488,000.0","11,840,000.0",,"17,504,000.0","22,327,000.0","12,468,000.0","68,897,000.0","194,526,000.0",
4202,4202,IEA,Energy Budget,NETHLAND,2012,RDDUSD,"59,956,000.0","17,230,000.0",,"13,179,000.0","24,065,000.0","19,511,000.0","116,647,000.0","250,587,000.0",
4209,4209,IEA,Energy Budget,NETHLAND,2013,RDDUSD,"63,861,000.0","15,496,000.0","1,876,000.0","10,190,000.0","19,545,000.0","9,624,000.0","112,350,000.0","232,942,000.0",
4216,4216,IEA,Energy Budget,NETHLAND,2014,RDDUSD,"46,583,000.0","4,612,000.0","34,000.0","10,194,000.0","23,023,000.0","27,231,000.0","79,959,000.0","191,636,000.0",
4223,4223,IEA,Energy Budget,NETHLAND,2015,RDDUSD,"52,314,000.0","16,721,000.0","1,243,000.0","8,205,999.999999999","19,662,000.0","7,165,000.0","124,210,000.0","229,613,000.0","93,000.0"
4230,4230,IEA,Energy Budget,NETHLAND,2016,RDDUSD,"74,474,000.0","9,191,000.0","1,136,000.0","7,792,000.0","12,263,000.0","4,735,000.0","103,387,000.0","213,062,000.0","83,000.0"
4237,4237,IEA,Energy Budget,NETHLAND,2017,RDDUSD,"74,545,000.0","15,419,000.0","23,240,000.0","7,644,000.0","25,422,000.0","5,524,000.0","91,326,000.0","243,881,000.0","760,000.0"
4244,4244,IEA,Energy Budget,NETHLAND,2018,RDDUSD,"73,719,000.0","32,360,999.999999996","10,158,000.0","7,742,000.0","16,018,000.0","10,140,000.0","125,384,000.0","281,459,000.0","5,936,000.0"
4251,4251,IEA,Energy Budget,NETHLAND,2019,RDDUSD,"149,943,000.0","9,881,000.0","16,594,000.000000002","8,084,000.0","26,065,000.0","14,560,000.0","94,204,000.0","331,742,000.0","12,411,000.0"
4258,4258,IEA,Energy Budget,NETHLAND,2020,RDDUSD,"170,366,000.0","8,371,000.0","16,904,000.0","7,951,000.0","25,915,000.0","14,402,000.0","50,398,000.0","337,244,000.0","42,939,000.0"
4265,4265,IEA,Energy Budget,NETHLAND,2021,RDDUSD,"259,420,000.00000003","11,703,000.0","68,429,000.0","8,526,000.0","30,216,000.0","28,719,000.0","59,070,000.0","466,082,000.0",
4271,4271,IEA,Energy Budget,NORWAY,1974,RDDUSD,,,,,"9,996,000.0","15,661,000.0",,"25,657,000.0",
4277,4277,IEA,Energy Budget,NORWAY,1975,RDDUSD,,,,,"9,691,000.0","6,426,000.0","102,000.0","16,219,000.000000002",
4283,4283,IEA,Energy Budget,NORWAY,1976,RDDUSD,,,,,"10,405,000.0","6,243,000.0","473,000.0","17,121,000.0",
4289,4289,IEA,Energy Budget,NORWAY,1977,RDDUSD,,,,,"11,805,000.0","7,171,000.0","874,000.0","19,850,000.0",
4295,4295,IEA,Energy Budget,NORWAY,1978,RDDUSD,"20,162,000.0","58,017,000.0",,"13,990,000.0","15,636,000.0","14,401,000.0","8,228,999.999999999","130,434,000.0",
4301,4301,IEA,Energy Budget,NORWAY,1979,RDDUSD,"26,237,000.0","61,504,000.0",,"13,624,000.0","14,014,000.0","13,235,000.0","17,595,000.0","146,209,000.0",
4307,4307,IEA,Energy Budget,NORWAY,1980,RDDUSD,"23,399,000.0","55,056,000.0",,"14,796,000.0","14,796,000.0","12,388,000.0","16,309,999.999999998","136,746,000.0",
4313,4313,IEA,Energy Budget,NORWAY,1981,RDDUSD,"20,973,000.0","46,884,000.0",,"12,620,000.0","12,011,000.0","12,559,000.0","13,596,000.0","118,643,000.0",
4319,4319,IEA,Energy Budget,NORWAY,1982,RDDUSD,"18,206,000.0","41,763,000.0",,"12,192,000.0","10,813,000.0","12,413,000.0","10,648,000.0","106,034,000.0",
4325,4325,IEA,Energy Budget,NORWAY,1983,RDDUSD,"17,279,000.0","30,328,000.0",,"8,975,000.0","9,490,000.0","11,811,000.0","11,347,000.0","89,230,000.0",
4331,4331,IEA,Energy Budget,NORWAY,1984,RDDUSD,"15,394,000.0","34,139,000.0",,"6,119,000.0","8,790,000.0","11,655,000.0","9,373,000.0","85,469,000.0",
4337,4337,IEA,Energy Budget,NORWAY,1985,RDDUSD,"13,987,000.0","34,669,000.0",,"8,586,000.0","8,817,000.0","11,402,000.0","8,217,000.000000001","85,679,000.0",
4343,4343,IEA,Energy Budget,NORWAY,1986,RDDUSD,"19,867,000.0","41,545,000.0",,"8,959,000.0","8,959,000.0","11,419,000.0","8,541,000.0","99,290,000.0",
4349,4349,IEA,Energy Budget,NORWAY,1987,RDDUSD,"10,217,000.0","49,744,000.0",,"10,823,000.0","8,875,000.0","12,512,000.0","6,061,000.0","98,232,000.0",
4355,4355,IEA,Energy Budget,NORWAY,1988,RDDUSD,"23,862,000.0","53,957,000.0",,"8,298,000.0","3,468,000.0","5,202,000.0","6,110,000.0","100,896,000.0",
4361,4361,IEA,Energy Budget,NORWAY,1989,RDDUSD,"25,838,000.0","52,496,000.0",,"7,231,000.0","9,420,000.0","19,974,000.0","7,661,000.0","122,621,000.0",
4367,4367,IEA,Energy Budget,NORWAY,1990,RDDUSD,"24,212,000.0","47,218,000.0",,"6,966,000.0","11,861,000.0","18,639,000.0","12,991,000.0","121,886,000.0",
4373,4373,IEA,Energy Budget,NORWAY,1991,RDDUSD,"28,734,000.0","39,675,000.0",,"18,788,000.0","1,658,000.0","23,503,000.0","23,392,000.0","135,750,000.0",
4379,4379,IEA,Energy Budget,NORWAY,1992,RDDUSD,"34,147,000.0","41,673,000.0",,"19,279,000.0","6,859,000.0","17,611,000.0","25,731,000.0","145,300,000.0",
4385,4385,IEA,Energy Budget,NORWAY,1993,RDDUSD,"32,621,000.000000004","36,572,000.0",,"19,319,000.0","6,705,000.0","17,217,000.0","20,406,000.0","132,839,000.0",
4391,4391,IEA,Energy Budget,NORWAY,1994,RDDUSD,"18,768,000.0","57,429,000.0",,"18,260,000.0","6,716,000.0","11,217,000.0","16,735,000.0","129,126,000.0",
4397,4397,IEA,Energy Budget,NORWAY,1995,RDDUSD,"4,438,000.0","53,398,000.0",,"18,527,000.0","8,382,999.999999999","11,518,000.0","10,954,000.0","107,219,000.0",
4403,4403,IEA,Energy Budget,NORWAY,1996,RDDUSD,"4,019,999.9999999995","46,960,000.0",,"17,568,000.0","6,250,000.0","12,433,000.0","10,169,000.0","97,399,000.0",
4409,4409,IEA,Energy Budget,NORWAY,1997,RDDUSD,"3,780,000.0","44,634,000.0",,"17,091,000.0","5,588,000.0","11,504,000.0","10,025,000.0","92,621,000.0",
4415,4415,IEA,Energy Budget,NORWAY,1998,RDDUSD,"3,574,000.0","42,728,000.0",,"19,196,000.0","5,031,000.0","9,499,000.0","11,783,000.0","91,812,000.0",
4421,4421,IEA,Energy Budget,NORWAY,1999,RDDUSD,"3,415,000.0","69,222,000.0",,"18,004,000.0","4,253,000.0","8,847,000.0","11,609,000.0","115,350,000.0",
4427,4427,IEA,Energy Budget,NORWAY,2000,RDDUSD,"3,499,000.0","53,829,000.0",,"16,418,000.0","12,112,000.0","2,099,000.0","11,627,000.0","99,584,000.0",
4433,4433,IEA,Energy Budget,NORWAY,2001,RDDUSD,"3,175,000.0","49,906,000.0",,"15,877,000.0","5,901,000.0","17,808,000.0","9,076,000.0","101,743,000.0",
4439,4439,IEA,Energy Budget,NORWAY,2002,RDDUSD,"4,057,000.0000000005","40,009,000.0",,"16,122,000.0","8,303,000.000000001","28,428,000.0","8,652,000.0","105,571,000.0",
4446,4446,IEA,Energy Budget,NORWAY,2003,RDDUSD,"4,310,000.0","47,987,000.0",,"15,674,000.0","7,889,000.0","16,862,000.0","7,654,000.0","100,376,000.0",
4453,4453,IEA,Energy Budget,NORWAY,2004,RDDUSD,"3,652,000.0","70,976,000.0","5,627,000.0","16,782,000.0","4,788,000.0","6,804,000.0","8,391,000.0","117,019,000.0",
4460,4460,IEA,Energy Budget,NORWAY,2005,RDDUSD,"4,924,000.0","71,883,000.0","13,703,000.0","15,656,000.0","5,398,000.0","6,124,000.0","7,847,000.0","125,536,000.0",
4467,4467,IEA,Energy Budget,NORWAY,2006,RDDUSD,"3,923,000.0","91,027,000.0","14,336,000.0","14,608,000.0","5,008,000.0","5,655,000.0","9,203,000.0","143,761,000.0",
4474,4474,IEA,Energy Budget,NORWAY,2007,RDDUSD,"6,710,000.0","98,320,000.0","14,224,000.0","14,576,000.0","7,885,000.0","5,772,000.0","16,980,000.0","164,467,000.0",
4481,4481,IEA,Energy Budget,NORWAY,2008,RDDUSD,"6,085,000.0","88,801,000.0","9,285,000.0","13,852,000.0","2,478,000.0","4,754,000.0","19,002,000.0","144,258,000.0",
4488,4488,IEA,Energy Budget,NORWAY,2009,RDDUSD,"24,895,000.0","275,551,000.0","17,976,000.0","15,371,000.0","19,394,000.0","23,485,000.0","108,140,000.0","484,811,000.0",
4497,4497,IEA,Energy Budget,NORWAY,2010,RDDUSD,"34,856,000.0","413,800,000.0","18,668,000.0","14,871,000.0","21,874,000.0","26,190,000.0","132,220,000.0","662,480,000.0",
4505,4505,IEA,Energy Budget,NORWAY,2011,RDDUSD,"32,837,000.000000004","355,352,000.0","17,584,000.0","14,769,000.0","19,771,000.0","16,271,000.0","99,044,000.0","555,628,000.0",
4513,4513,IEA,Energy Budget,NORWAY,2012,RDDUSD,"35,281,000.0","293,819,000.0","9,448,000.0","14,455,000.0","19,007,000.0","19,857,000.0","95,646,000.0","487,511,000.0",
4521,4521,IEA,Energy Budget,NORWAY,2013,RDDUSD,"70,214,000.0","190,080,000.0","7,652,000.0","14,361,000.0","20,915,000.0","32,334,000.000000004","76,672,000.0","412,227,000.0",
4529,4529,IEA,Energy Budget,NORWAY,2014,RDDUSD,"306,446,000.0","171,403,000.0","7,712,000.0","14,565,000.0","19,420,000.0","14,027,000.0","83,984,000.0","617,557,000.0",
4538,4538,IEA,Energy Budget,NORWAY,2015,RDDUSD,"241,511,000.0","171,074,000.0","8,823,000.0","17,051,000.0","28,047,000.0","14,186,000.0","97,679,000.0","578,370,000.0",
4547,4547,IEA,Energy Budget,NORWAY,2016,RDDUSD,"117,634,000.0","219,059,000.0","10,852,000.0","17,328,000.0","26,015,000.0","14,727,000.0","91,063,000.0","497,724,000.0","1,044,999.9999999999"
4556,4556,IEA,Energy Budget,NORWAY,2017,RDDUSD,"188,328,000.0","178,205,000.0","8,154,000.0","16,649,000.0","24,507,000.0","13,217,000.0","87,790,000.0","519,128,000.00000006","2,279,000.0"
4565,4565,IEA,Energy Budget,NORWAY,2018,RDDUSD,"119,527,000.0","159,962,000.0","11,696,000.0","15,597,000.0","41,448,000.0","15,653,000.0","92,295,000.0","457,813,000.0","1,635,000.0"
4574,4574,IEA,Energy Budget,NORWAY,2019,RDDUSD,"235,654,000.0","150,717,000.0","8,870,000.0","3,147,000.0","69,874,000.0","13,670,000.0","431,114,000.0","914,389,000.0","1,342,000.0"
4583,4583,IEA,Energy Budget,NORWAY,2020,RDDUSD,"224,225,000.0","158,764,000.0","9,807,000.0","3,119,000.0","41,132,000.0","13,695,000.0","110,049,000.0","561,992,000.0","1,201,000.0"
4592,4592,IEA,Energy Budget,NORWAY,2021,RDDUSD,"123,961,000.0","139,207,000.0","172,627,000.0","1,332,000.0","45,551,000.0","13,691,000.0","122,780,000.0","620,308,000.0","1,159,000.0"
4601,4601,IEA,Energy Budget,NORWAY,2022,RDDUSD,"175,394,000.0","128,490,000.00000001","34,567,000.0","1,040,000.0","17,045,000.0","10,097,000.0","143,480,000.0","510,457,000.0","343,000.0"
4610,4610,IEA,Energy Budget,NORWAY,2023,RDDUSD,"252,775,000.0","131,797,000.0","31,990,000.0","2,625,000.0","16,101,000.0","7,186,000.0","159,309,000.0","602,396,000.0","613,000.0"
4618,4618,IEA,Energy Budget,NZ,1975,RDDUSD,"1,687,000.0","5,720,000.0",,,"3,227,000.0","660,000.0","5,867,000.0","17,160,000.0",
4624,4624,IEA,Energy Budget,NZ,1976,RDDUSD,"852,000.0","6,330,000.0",,,"2,556,000.0","974,000.0","6,513,000.0","17,226,000.0",
4630,4630,IEA,Energy Budget,NZ,1977,RDDUSD,"3,593,000.0","4,322,000.0",,"156,000.0","677,000.0","1,093,000.0","6,352,000.0","16,193,999.999999998",
4636,4636,IEA,Energy Budget,NZ,1978,RDDUSD,"3,364,000.0","6,222,000.0",,"92,000.0","737,000.0","1,198,000.0","10,876,000.0","22,490,000.0",
4642,4642,IEA,Energy Budget,NZ,1979,RDDUSD,"4,075,000.0","12,144,000.0",,"81,000.0","525,000.0","1,210,000.0","9,845,000.0","27,880,000.0",
4648,4648,IEA,Energy Budget,NZ,1980,RDDUSD,"5,759,000.0","23,105,000.0",,"105,000.0","667,000.0","4,249,000.0","13,519,000.0","47,368,000.0",
4654,4654,IEA,Energy Budget,NZ,1981,RDDUSD,"5,832,000.0","13,741,000.0",,"434,000.0","558,000.0","7,010,000.0","13,772,000.0","41,348,000.0",
4660,4660,IEA,Energy Budget,NZ,1982,RDDUSD,"5,265,000.0","15,517,000.0",,"195,000.0","529,000.0","5,599,000.0","10,335,000.0","37,441,000.0",
4666,4666,IEA,Energy Budget,NZ,1983,RDDUSD,"3,965,000.0","11,076,000.0",,"128,000.0","460,000.0","6,881,000.0","11,280,000.0","33,790,000.0",
4672,4672,IEA,Energy Budget,NZ,1984,RDDUSD,"7,079,000.0","14,513,000.0",,"48,000.0","665,000.0","7,292,000.0","10,357,000.0","39,930,000.0",
4678,4678,IEA,Energy Budget,NZ,1985,RDDUSD,"4,214,000.0","19,058,000.0",,,"617,000.0","5,140,000.0","7,339,000.0","36,368,000.0",
4684,4684,IEA,Energy Budget,NZ,1986,RDDUSD,"2,929,000.0","11,029,000.0",,,"362,000.0","2,170,000.0","3,200,000.0","19,690,000.0",
4690,4690,IEA,Energy Budget,NZ,1987,RDDUSD,"1,118,000.0","3,883,000.0",,,"155,000.0","466,000.0","1,040,999.9999999999","6,663,000.0",
4696,4696,IEA,Energy Budget,NZ,1990,RDDUSD,"1,199,000.0","510,000.0",,,,,"842,000.0","2,552,000.0",
4702,4702,IEA,Energy Budget,NZ,1991,RDDUSD,"1,206,000.0","513,000.0",,,,,"847,000.0","2,554,000.0",
4708,4708,IEA,Energy Budget,NZ,1993,RDDUSD,"914,000.0","3,260,000.0",,,,,"1,593,000.0","5,755,000.0",
4714,4714,IEA,Energy Budget,NZ,1994,RDDUSD,"763,000.0","1,656,000.0",,,"27,000.0","399,000.0","1,752,000.0","4,596,000.0",
4720,4720,IEA,Energy Budget,NZ,1995,RDDUSD,"1,234,000.0","1,480,000.0",,,"151,000.0","309,000.0","2,041,999.9999999998","5,216,000.0",
4726,4726,IEA,Energy Budget,NZ,1996,RDDUSD,"1,090,000.0","1,894,000.0",,,"506,000.0","115,000.0","2,626,000.0","6,232,000.0",
4732,4732,IEA,Energy Budget,NZ,1997,RDDUSD,"964,000.0","1,878,000.0",,,"501,000.0",,"2,603,000.0","5,947,000.0",
4738,4738,IEA,Energy Budget,NZ,1998,RDDUSD,"509,000.0","2,080,000.0",,,"396,000.0","1,280,000.0","3,025,000.0","7,290,000.0",
4744,4744,IEA,Energy Budget,NZ,1999,RDDUSD,"1,072,000.0","1,966,000.0",,,"1,262,000.0","596,000.0","2,079,000.0000000002","6,975,000.0",
4750,4750,IEA,Energy Budget,NZ,2000,RDDUSD,"1,111,000.0","1,931,000.0",,,"1,236,000.0","656,000.0","2,237,000.0","7,171,000.0",
4756,4756,IEA,Energy Budget,NZ,2001,RDDUSD,"718,000.0","3,718,000.0",,,"960,000.0","239,000.0","3,923,000.0","9,558,000.0",
4762,4762,IEA,Energy Budget,NZ,2002,RDDUSD,"879,000.0","5,305,000.0",,,"1,069,000.0","608,000.0","2,828,000.0","10,689,000.0",
4768,4768,IEA,Energy Budget,NZ,2003,RDDUSD,"1,651,000.0","4,344,000.0",,,,"2,110,000.0","3,967,000.0","12,071,000.0",
4775,4775,IEA,Energy Budget,NZ,2004,RDDUSD,"2,590,000.0","3,537,000.0","2,383,000.0",,"243,000.0","487,000.0","4,346,000.0","13,587,000.0",
4782,4782,IEA,Energy Budget,NZ,2005,RDDUSD,"2,544,000.0","3,524,000.0","2,241,000.0",,"239,000.0","478,000.0","4,269,000.0","13,295,000.0",
4789,4789,IEA,Energy Budget,NZ,2006,RDDUSD,"1,869,000.0","4,179,999.9999999995","1,804,000.0",,"3,715,000.0","629,000.0","4,081,000.0000000005","16,277,999.999999998",
4796,4796,IEA,Energy Budget,NZ,2007,RDDUSD,"1,471,000.0","5,804,000.0","1,722,000.0",,"3,778,000.0","2,129,000.0","5,198,000.0","20,102,000.0",
4803,4803,IEA,Energy Budget,NZ,2008,RDDUSD,"1,418,000.0","5,594,000.0","1,233,000.0",,"3,678,000.0","2,052,000.0","16,033,000.000000002","30,009,000.0",
